_measurement,tag_1,tag_2,_time,field_11,field_12,field_13,field_21,field_22
measurement_2,tag_11,tag_21,2025-06-03T20:25:00.000Z,,,,205.798,True
measurement_1,tag_13,tag_22,2025-06-03T20:26:00.000Z,589.183,1231.0,smqiexdqdv,,
measurement_2,tag_13,tag_21,2025-06-03T20:27:00.000Z,,,,635.965,True
measurement_1,tag_11,tag_21,2025-06-03T20:28:00.000Z,148.441,8192.0,rwnnvu,,
measurement_2,tag_13,tag_21,2025-06-03T20:29:00.000Z,,,,693.461,False
measurement_2,tag_12,tag_21,2025-06-03T20:30:00.000Z,,,,25.384,False
measurement_1,tag_11,tag_22,2025-06-03T20:31:00.000Z,449.658,6085.0,ujneokufb,,
measurement_1,tag_13,tag_22,2025-06-03T20:32:00.000Z,294.252,8662.0,duhpsjat,,
measurement_1,tag_13,tag_21,2025-06-03T20:33:00.000Z,41.481,5997.0,gafkhbhr,,
measurement_2,tag_11,tag_21,2025-06-03T20:34:00.000Z,,,,660.358,False
measurement_2,tag_13,tag_22,2025-06-03T20:35:00.000Z,,,,473.195,True
measurement_1,tag_11,tag_21,2025-06-03T20:36:00.000Z,244.885,1393.0,abyqkmh,,
measurement_1,tag_13,tag_22,2025-06-03T20:37:00.000Z,321.188,5937.0,nfimyouth,,
measurement_1,tag_13,tag_22,2025-06-03T20:38:00.000Z,467.53,167.0,eeigq,,
measurement_1,tag_12,tag_22,2025-06-03T20:39:00.000Z,899.392,9628.0,yrlkxjvbv,,
measurement_2,tag_13,tag_22,2025-06-03T20:40:00.000Z,,,,253.196,False
measurement_2,tag_13,tag_21,2025-06-03T20:41:00.000Z,,,,329.507,True
measurement_2,tag_11,tag_21,2025-06-03T20:42:00.000Z,,,,957.573,False
measurement_2,tag_13,tag_21,2025-06-03T20:43:00.000Z,,,,925.785,True
measurement_2,tag_13,tag_22,2025-06-03T20:44:00.000Z,,,,22.268,False
measurement_1,tag_13,tag_22,2025-06-03T20:45:00.000Z,756.354,2309.0,mkpkquu,,
measurement_2,tag_11,tag_21,2025-06-03T20:46:00.000Z,,,,737.943,False
measurement_2,tag_13,tag_22,2025-06-03T20:47:00.000Z,,,,851.919,True
measurement_2,tag_13,tag_22,2025-06-03T20:48:00.000Z,,,,251.275,False
measurement_1,tag_13,tag_22,2025-06-03T20:49:00.000Z,755.423,2271.0,hsjyffji,,
measurement_2,tag_11,tag_21,2025-06-03T20:50:00.000Z,,,,763.924,False
measurement_1,tag_12,tag_21,2025-06-03T20:51:00.000Z,243.923,8688.0,fhbzofyjhc,,
measurement_2,tag_12,tag_21,2025-06-03T20:52:00.000Z,,,,386.019,True
measurement_2,tag_11,tag_21,2025-06-03T20:53:00.000Z,,,,690.942,True
measurement_2,tag_12,tag_22,2025-06-03T20:54:00.000Z,,,,411.282,True
measurement_2,tag_11,tag_21,2025-06-03T20:55:00.000Z,,,,40.415,True
measurement_2,tag_12,tag_22,2025-06-03T20:56:00.000Z,,,,897.742,False
measurement_2,tag_11,tag_22,2025-06-03T20:57:00.000Z,,,,312.08,True
measurement_1,tag_12,tag_22,2025-06-03T20:58:00.000Z,726.613,2849.0,scvgpdewj,,
measurement_1,tag_13,tag_22,2025-06-03T20:59:00.000Z,693.243,5922.0,qyidstqdfb,,
measurement_2,tag_12,tag_22,2025-06-03T21:00:00.000Z,,,,846.986,True
measurement_2,tag_11,tag_21,2025-06-03T21:01:00.000Z,,,,936.007,False
measurement_1,tag_11,tag_21,2025-06-03T21:02:00.000Z,331.75,8283.0,mpfnmep,,
measurement_1,tag_12,tag_22,2025-06-03T21:03:00.000Z,980.185,7882.0,ameks,,
measurement_1,tag_13,tag_21,2025-06-03T21:04:00.000Z,635.312,7920.0,euqpaqvzdr,,
measurement_1,tag_11,tag_21,2025-06-03T21:05:00.000Z,593.232,762.0,nkhgnscc,,
measurement_1,tag_13,tag_22,2025-06-03T21:06:00.000Z,248.954,9068.0,vtwhwlu,,
measurement_2,tag_12,tag_21,2025-06-03T21:07:00.000Z,,,,423.117,False
measurement_1,tag_11,tag_21,2025-06-03T21:08:00.000Z,484.619,6765.0,wabywnjv,,
measurement_2,tag_11,tag_22,2025-06-03T21:09:00.000Z,,,,896.243,False
measurement_1,tag_11,tag_22,2025-06-03T21:10:00.000Z,443.647,8924.0,ysitxz,,
measurement_1,tag_13,tag_21,2025-06-03T21:11:00.000Z,406.186,1737.0,dkkrev,,
measurement_1,tag_11,tag_21,2025-06-03T21:12:00.000Z,405.858,6823.0,hjmbqpa,,
measurement_2,tag_12,tag_21,2025-06-03T21:13:00.000Z,,,,708.92,False
measurement_1,tag_11,tag_21,2025-06-03T21:14:00.000Z,39.929,8364.0,skydv,,
measurement_1,tag_11,tag_22,2025-06-03T21:15:00.000Z,495.572,3378.0,sogxrtnacp,,
measurement_1,tag_13,tag_22,2025-06-03T21:16:00.000Z,265.009,462.0,uvoctwk,,
measurement_2,tag_11,tag_21,2025-06-03T21:17:00.000Z,,,,918.932,True
measurement_2,tag_12,tag_22,2025-06-03T21:18:00.000Z,,,,362.933,True
measurement_2,tag_13,tag_22,2025-06-03T21:19:00.000Z,,,,895.771,False
measurement_1,tag_11,tag_21,2025-06-03T21:20:00.000Z,123.665,9463.0,nyknwmp,,
measurement_1,tag_12,tag_22,2025-06-03T21:21:00.000Z,459.832,6166.0,qsrivzpo,,
measurement_1,tag_11,tag_21,2025-06-03T21:22:00.000Z,945.565,6634.0,uowuixrces,,
measurement_1,tag_13,tag_22,2025-06-03T21:23:00.000Z,238.717,6519.0,zttvi,,
measurement_1,tag_12,tag_22,2025-06-03T21:24:00.000Z,363.454,8072.0,zetvy,,
measurement_1,tag_13,tag_21,2025-06-03T21:25:00.000Z,980.75,3679.0,groyebhfg,,
measurement_1,tag_12,tag_22,2025-06-03T21:26:00.000Z,707.89,4537.0,dtrplewjo,,
measurement_1,tag_12,tag_22,2025-06-03T21:27:00.000Z,314.235,7943.0,gmdrbqt,,
measurement_2,tag_13,tag_21,2025-06-03T21:28:00.000Z,,,,18.079,False
measurement_1,tag_11,tag_21,2025-06-03T21:29:00.000Z,506.769,2635.0,jjjnlwr,,
measurement_1,tag_11,tag_22,2025-06-03T21:30:00.000Z,927.846,9122.0,skjid,,
measurement_1,tag_11,tag_22,2025-06-03T21:31:00.000Z,291.849,985.0,xpfbsuvb,,
measurement_2,tag_12,tag_22,2025-06-03T21:32:00.000Z,,,,622.029,False
measurement_1,tag_12,tag_21,2025-06-03T21:33:00.000Z,822.095,8899.0,ohjuowfl,,
measurement_2,tag_13,tag_22,2025-06-03T21:34:00.000Z,,,,723.392,True
measurement_2,tag_13,tag_21,2025-06-03T21:35:00.000Z,,,,922.652,False
measurement_1,tag_12,tag_22,2025-06-03T21:36:00.000Z,821.778,5359.0,kykljgttt,,
measurement_1,tag_13,tag_21,2025-06-03T21:37:00.000Z,806.969,7903.0,bcmnvpz,,
measurement_1,tag_11,tag_21,2025-06-03T21:38:00.000Z,950.343,1900.0,hcnqvr,,
measurement_2,tag_13,tag_21,2025-06-03T21:39:00.000Z,,,,186.668,True
measurement_1,tag_11,tag_22,2025-06-03T21:40:00.000Z,665.887,5803.0,rfvmwas,,
measurement_1,tag_11,tag_22,2025-06-03T21:41:00.000Z,997.479,5102.0,qrfdbpxzvn,,
measurement_1,tag_11,tag_21,2025-06-03T21:42:00.000Z,40.488,1870.0,zcwijgs,,
measurement_2,tag_11,tag_22,2025-06-03T21:43:00.000Z,,,,731.954,False
measurement_2,tag_13,tag_22,2025-06-03T21:44:00.000Z,,,,844.989,False
measurement_2,tag_11,tag_22,2025-06-03T21:45:00.000Z,,,,30.941,False
measurement_2,tag_13,tag_22,2025-06-03T21:46:00.000Z,,,,489.228,True
measurement_1,tag_11,tag_21,2025-06-03T21:47:00.000Z,103.203,5702.0,rksxd,,
measurement_1,tag_13,tag_21,2025-06-03T21:48:00.000Z,231.425,9851.0,uxppzatlfl,,
measurement_2,tag_13,tag_21,2025-06-03T21:49:00.000Z,,,,499.922,False
measurement_1,tag_12,tag_21,2025-06-03T21:50:00.000Z,677.852,2549.0,alpmbkzwb,,
measurement_2,tag_11,tag_21,2025-06-03T21:51:00.000Z,,,,150.719,False
measurement_2,tag_11,tag_22,2025-06-03T21:52:00.000Z,,,,581.254,True
measurement_2,tag_12,tag_22,2025-06-03T21:53:00.000Z,,,,793.132,True
measurement_2,tag_12,tag_22,2025-06-03T21:54:00.000Z,,,,93.884,True
measurement_2,tag_12,tag_21,2025-06-03T21:55:00.000Z,,,,115.033,False
measurement_1,tag_13,tag_21,2025-06-03T21:56:00.000Z,45.325,1870.0,gmxcv,,
measurement_2,tag_12,tag_22,2025-06-03T21:57:00.000Z,,,,506.794,True
measurement_1,tag_13,tag_21,2025-06-03T21:58:00.000Z,452.427,9564.0,yhhvuqecy,,
measurement_2,tag_12,tag_22,2025-06-03T21:59:00.000Z,,,,218.989,True
measurement_1,tag_11,tag_21,2025-06-03T22:00:00.000Z,611.431,7662.0,cvvzmvsn,,
measurement_1,tag_11,tag_21,2025-06-03T22:01:00.000Z,898.482,3999.0,avlln,,
measurement_1,tag_12,tag_22,2025-06-03T22:02:00.000Z,523.797,5066.0,cvkspwquq,,
measurement_1,tag_13,tag_22,2025-06-03T22:03:00.000Z,84.36,2003.0,redwyu,,
measurement_1,tag_12,tag_21,2025-06-03T22:04:00.000Z,43.163,5008.0,ruekcpnn,,
measurement_1,tag_12,tag_22,2025-06-03T22:05:00.000Z,783.685,8078.0,zyonl,,
measurement_2,tag_12,tag_22,2025-06-03T22:06:00.000Z,,,,560.564,False
measurement_1,tag_13,tag_21,2025-06-03T22:07:00.000Z,330.685,8767.0,pctgojuop,,
measurement_1,tag_11,tag_21,2025-06-03T22:08:00.000Z,309.031,6338.0,gckwhofsa,,
measurement_2,tag_12,tag_22,2025-06-03T22:09:00.000Z,,,,672.701,True
measurement_1,tag_12,tag_22,2025-06-03T22:10:00.000Z,248.03,3674.0,yvzosesgsy,,
measurement_2,tag_11,tag_21,2025-06-03T22:11:00.000Z,,,,573.404,False
measurement_1,tag_12,tag_22,2025-06-03T22:12:00.000Z,115.838,7463.0,itbtr,,
measurement_2,tag_12,tag_21,2025-06-03T22:13:00.000Z,,,,63.927,True
measurement_1,tag_13,tag_22,2025-06-03T22:14:00.000Z,182.847,547.0,fupnzmcp,,
measurement_2,tag_12,tag_22,2025-06-03T22:15:00.000Z,,,,11.523,True
measurement_1,tag_13,tag_21,2025-06-03T22:16:00.000Z,349.051,5344.0,alqahtqjkq,,
measurement_2,tag_12,tag_22,2025-06-03T22:17:00.000Z,,,,368.094,True
measurement_2,tag_11,tag_22,2025-06-03T22:18:00.000Z,,,,541.085,False
measurement_2,tag_11,tag_21,2025-06-03T22:19:00.000Z,,,,430.597,False
measurement_2,tag_11,tag_22,2025-06-03T22:20:00.000Z,,,,943.736,True
measurement_1,tag_13,tag_22,2025-06-03T22:21:00.000Z,210.527,1144.0,mvfgf,,
measurement_2,tag_11,tag_21,2025-06-03T22:22:00.000Z,,,,402.117,False
measurement_1,tag_11,tag_22,2025-06-03T22:23:00.000Z,688.302,2826.0,zqsgocnftx,,
measurement_1,tag_12,tag_21,2025-06-03T22:24:00.000Z,844.196,8541.0,vaqcebh,,
measurement_2,tag_11,tag_22,2025-06-03T22:25:00.000Z,,,,529.248,True
measurement_2,tag_12,tag_22,2025-06-03T22:26:00.000Z,,,,225.662,True
measurement_1,tag_13,tag_21,2025-06-03T22:27:00.000Z,83.543,7069.0,lippime,,
measurement_1,tag_11,tag_21,2025-06-03T22:28:00.000Z,34.934,7764.0,gnlpiqqsc,,
measurement_1,tag_11,tag_21,2025-06-03T22:29:00.000Z,233.518,9055.0,uazirc,,
measurement_2,tag_13,tag_21,2025-06-03T22:30:00.000Z,,,,528.999,True
measurement_2,tag_13,tag_21,2025-06-03T22:31:00.000Z,,,,996.166,True
measurement_2,tag_12,tag_21,2025-06-03T22:32:00.000Z,,,,424.334,False
measurement_1,tag_13,tag_22,2025-06-03T22:33:00.000Z,17.558,136.0,jfcoo,,
measurement_2,tag_13,tag_22,2025-06-03T22:34:00.000Z,,,,366.323,True
measurement_1,tag_12,tag_21,2025-06-03T22:35:00.000Z,305.566,4374.0,ilbudgmho,,
measurement_2,tag_11,tag_22,2025-06-03T22:36:00.000Z,,,,256.296,True
measurement_2,tag_12,tag_22,2025-06-03T22:37:00.000Z,,,,717.16,True
measurement_1,tag_13,tag_22,2025-06-03T22:38:00.000Z,416.078,1819.0,udeyay,,
measurement_1,tag_13,tag_22,2025-06-03T22:39:00.000Z,383.673,6426.0,xuhutn,,
measurement_2,tag_13,tag_22,2025-06-03T22:40:00.000Z,,,,497.211,True
measurement_1,tag_11,tag_21,2025-06-03T22:41:00.000Z,432.09,9634.0,qcuykqxbt,,
measurement_1,tag_13,tag_21,2025-06-03T22:42:00.000Z,890.374,7728.0,xvruh,,
measurement_2,tag_13,tag_21,2025-06-03T22:43:00.000Z,,,,650.848,False
measurement_1,tag_12,tag_22,2025-06-03T22:44:00.000Z,991.931,4611.0,vyadxiei,,
measurement_2,tag_13,tag_21,2025-06-03T22:45:00.000Z,,,,440.997,False
measurement_1,tag_13,tag_21,2025-06-03T22:46:00.000Z,243.485,2191.0,vofvkdpojr,,
measurement_2,tag_13,tag_22,2025-06-03T22:47:00.000Z,,,,862.062,False
measurement_2,tag_13,tag_21,2025-06-03T22:48:00.000Z,,,,923.284,True
measurement_2,tag_13,tag_21,2025-06-03T22:49:00.000Z,,,,269.301,False
measurement_1,tag_12,tag_22,2025-06-03T22:50:00.000Z,481.976,6934.0,csunhzwrd,,
measurement_1,tag_12,tag_22,2025-06-03T22:51:00.000Z,345.402,4196.0,knrwq,,
measurement_1,tag_13,tag_22,2025-06-03T22:52:00.000Z,180.137,2170.0,rcnpavoz,,
measurement_1,tag_12,tag_22,2025-06-03T22:53:00.000Z,656.241,8503.0,ekvpjluf,,
measurement_2,tag_12,tag_21,2025-06-03T22:54:00.000Z,,,,726.174,False
measurement_2,tag_13,tag_21,2025-06-03T22:55:00.000Z,,,,941.101,True
measurement_2,tag_13,tag_21,2025-06-03T22:56:00.000Z,,,,947.734,False
measurement_1,tag_12,tag_22,2025-06-03T22:57:00.000Z,323.844,9139.0,cwflpvjq,,
measurement_2,tag_12,tag_21,2025-06-03T22:58:00.000Z,,,,364.168,True
measurement_1,tag_11,tag_21,2025-06-03T22:59:00.000Z,313.044,3613.0,fkfunit,,
measurement_2,tag_13,tag_22,2025-06-03T23:00:00.000Z,,,,596.861,False
measurement_2,tag_12,tag_22,2025-06-03T23:01:00.000Z,,,,635.691,False
measurement_1,tag_12,tag_22,2025-06-03T23:02:00.000Z,948.622,7286.0,enhbtjhp,,
measurement_1,tag_12,tag_22,2025-06-03T23:03:00.000Z,59.55,2648.0,pfazsii,,
measurement_2,tag_13,tag_21,2025-06-03T23:04:00.000Z,,,,935.871,False
measurement_1,tag_13,tag_22,2025-06-03T23:05:00.000Z,264.44,4493.0,sxwxij,,
measurement_2,tag_12,tag_22,2025-06-03T23:06:00.000Z,,,,713.268,True
measurement_1,tag_11,tag_22,2025-06-03T23:07:00.000Z,661.639,598.0,gpawa,,
measurement_2,tag_12,tag_21,2025-06-03T23:08:00.000Z,,,,445.36,False
measurement_2,tag_13,tag_21,2025-06-03T23:09:00.000Z,,,,152.461,True
measurement_2,tag_11,tag_22,2025-06-03T23:10:00.000Z,,,,28.387,True
measurement_1,tag_11,tag_21,2025-06-03T23:11:00.000Z,83.931,6199.0,xbncgvji,,
measurement_1,tag_11,tag_22,2025-06-03T23:12:00.000Z,636.398,8096.0,vgauyeb,,
measurement_1,tag_11,tag_22,2025-06-03T23:13:00.000Z,2.412,3660.0,yfscd,,
measurement_1,tag_11,tag_22,2025-06-03T23:14:00.000Z,602.631,5435.0,vvfns,,
measurement_2,tag_11,tag_21,2025-06-03T23:15:00.000Z,,,,54.221,False
measurement_1,tag_13,tag_22,2025-06-03T23:16:00.000Z,977.263,3388.0,qyxjf,,
measurement_2,tag_12,tag_22,2025-06-03T23:17:00.000Z,,,,626.81,True
measurement_2,tag_12,tag_22,2025-06-03T23:18:00.000Z,,,,900.88,True
measurement_2,tag_13,tag_21,2025-06-03T23:19:00.000Z,,,,325.602,False
measurement_1,tag_12,tag_21,2025-06-03T23:20:00.000Z,650.718,1564.0,hzpciqu,,
measurement_2,tag_11,tag_22,2025-06-03T23:21:00.000Z,,,,289.38,False
measurement_2,tag_11,tag_22,2025-06-03T23:22:00.000Z,,,,252.901,False
measurement_2,tag_12,tag_22,2025-06-03T23:23:00.000Z,,,,839.711,True
measurement_1,tag_12,tag_21,2025-06-03T23:24:00.000Z,945.848,266.0,zlccjjlth,,
measurement_1,tag_12,tag_21,2025-06-03T23:25:00.000Z,91.081,6.0,obhkw,,
measurement_1,tag_11,tag_21,2025-06-03T23:26:00.000Z,908.889,4216.0,zydjuq,,
measurement_2,tag_11,tag_21,2025-06-03T23:27:00.000Z,,,,845.961,False
measurement_2,tag_12,tag_22,2025-06-03T23:28:00.000Z,,,,852.543,False
measurement_1,tag_13,tag_22,2025-06-03T23:29:00.000Z,95.681,287.0,wjoawpbb,,
measurement_1,tag_12,tag_22,2025-06-03T23:30:00.000Z,924.938,4249.0,ckqntm,,
measurement_1,tag_11,tag_22,2025-06-03T23:31:00.000Z,739.473,2086.0,dqbihv,,
measurement_2,tag_13,tag_21,2025-06-03T23:32:00.000Z,,,,330.928,True
measurement_1,tag_11,tag_22,2025-06-03T23:33:00.000Z,830.124,7031.0,niqfxnlkqq,,
measurement_2,tag_12,tag_22,2025-06-03T23:34:00.000Z,,,,103.208,True
measurement_2,tag_13,tag_21,2025-06-03T23:35:00.000Z,,,,685.321,False
measurement_1,tag_12,tag_22,2025-06-03T23:36:00.000Z,266.313,2933.0,lqfgntxkfh,,
measurement_1,tag_13,tag_22,2025-06-03T23:37:00.000Z,552.719,1788.0,ojvudk,,
measurement_1,tag_11,tag_21,2025-06-03T23:38:00.000Z,259.11,5551.0,wzfjn,,
measurement_1,tag_13,tag_21,2025-06-03T23:39:00.000Z,832.807,1033.0,bfyvvf,,
measurement_2,tag_12,tag_22,2025-06-03T23:40:00.000Z,,,,420.87,False
measurement_2,tag_13,tag_22,2025-06-03T23:41:00.000Z,,,,213.735,False
measurement_1,tag_12,tag_21,2025-06-03T23:42:00.000Z,799.294,5926.0,fgcdcf,,
measurement_1,tag_11,tag_21,2025-06-03T23:43:00.000Z,363.633,9419.0,mrtkfnzqx,,
measurement_2,tag_12,tag_22,2025-06-03T23:44:00.000Z,,,,992.641,False
measurement_2,tag_13,tag_22,2025-06-03T23:45:00.000Z,,,,980.424,False
measurement_2,tag_13,tag_21,2025-06-03T23:46:00.000Z,,,,261.47,False
measurement_2,tag_11,tag_22,2025-06-03T23:47:00.000Z,,,,591.786,False
measurement_1,tag_13,tag_21,2025-06-03T23:48:00.000Z,104.385,6699.0,uasvblpqi,,
measurement_1,tag_13,tag_21,2025-06-03T23:49:00.000Z,627.847,4288.0,zuwvi,,
measurement_2,tag_12,tag_21,2025-06-03T23:50:00.000Z,,,,621.622,True
measurement_2,tag_11,tag_22,2025-06-03T23:51:00.000Z,,,,601.528,True
measurement_1,tag_11,tag_22,2025-06-03T23:52:00.000Z,16.05,2524.0,fltjk,,
measurement_2,tag_13,tag_22,2025-06-03T23:53:00.000Z,,,,790.762,True
measurement_1,tag_13,tag_22,2025-06-03T23:54:00.000Z,614.358,2323.0,jzkxsj,,
measurement_1,tag_12,tag_22,2025-06-03T23:55:00.000Z,977.829,11.0,pourvva,,
measurement_2,tag_11,tag_21,2025-06-03T23:56:00.000Z,,,,699.072,True
measurement_1,tag_12,tag_21,2025-06-03T23:57:00.000Z,31.721,7490.0,syszwjuj,,
measurement_1,tag_13,tag_22,2025-06-03T23:58:00.000Z,812.888,4164.0,pomhm,,
measurement_2,tag_12,tag_21,2025-06-03T23:59:00.000Z,,,,16.067,True
measurement_1,tag_12,tag_22,2025-06-04T00:00:00.000Z,821.179,4876.0,pxinolmvf,,
measurement_2,tag_11,tag_22,2025-06-04T00:01:00.000Z,,,,483.388,True
measurement_1,tag_13,tag_22,2025-06-04T00:02:00.000Z,168.773,8703.0,ijihpwvp,,
measurement_2,tag_12,tag_22,2025-06-04T00:03:00.000Z,,,,363.492,False
measurement_1,tag_12,tag_21,2025-06-04T00:04:00.000Z,933.956,8414.0,fduxzoov,,
measurement_1,tag_11,tag_22,2025-06-04T00:05:00.000Z,543.161,1122.0,jhmjjiozng,,
measurement_1,tag_12,tag_22,2025-06-04T00:06:00.000Z,740.967,4267.0,vxjxzbiskf,,
measurement_1,tag_12,tag_22,2025-06-04T00:07:00.000Z,36.459,6652.0,oipjqfgv,,
measurement_1,tag_13,tag_21,2025-06-04T00:08:00.000Z,142.8,2676.0,sikpamny,,
measurement_1,tag_11,tag_22,2025-06-04T00:09:00.000Z,380.332,4375.0,ckfihtfgd,,
measurement_2,tag_11,tag_22,2025-06-04T00:10:00.000Z,,,,552.906,True
measurement_2,tag_13,tag_21,2025-06-04T00:11:00.000Z,,,,573.481,True
measurement_1,tag_11,tag_22,2025-06-04T00:12:00.000Z,419.54,9519.0,jsbhh,,
measurement_1,tag_12,tag_22,2025-06-04T00:13:00.000Z,398.562,3092.0,eyrgqk,,
measurement_1,tag_13,tag_22,2025-06-04T00:14:00.000Z,875.024,3471.0,tpxbipr,,
measurement_2,tag_11,tag_22,2025-06-04T00:15:00.000Z,,,,643.024,False
measurement_2,tag_11,tag_22,2025-06-04T00:16:00.000Z,,,,853.548,False
measurement_1,tag_12,tag_22,2025-06-04T00:17:00.000Z,565.374,8800.0,ilzke,,
measurement_2,tag_11,tag_22,2025-06-04T00:18:00.000Z,,,,926.248,False
measurement_2,tag_11,tag_22,2025-06-04T00:19:00.000Z,,,,605.701,True
measurement_2,tag_12,tag_21,2025-06-04T00:20:00.000Z,,,,163.583,True
measurement_2,tag_13,tag_21,2025-06-04T00:21:00.000Z,,,,392.436,True
measurement_1,tag_12,tag_22,2025-06-04T00:22:00.000Z,729.621,752.0,rjasl,,
measurement_1,tag_13,tag_21,2025-06-04T00:23:00.000Z,7.809,8534.0,dszgdz,,
measurement_1,tag_13,tag_21,2025-06-04T00:24:00.000Z,878.294,7362.0,ljzmsrk,,
measurement_1,tag_11,tag_22,2025-06-04T00:25:00.000Z,60.285,1747.0,timcgoaxab,,
measurement_1,tag_13,tag_22,2025-06-04T00:26:00.000Z,917.711,7681.0,jlseaatpkk,,
measurement_2,tag_11,tag_21,2025-06-04T00:27:00.000Z,,,,882.584,False
measurement_2,tag_13,tag_22,2025-06-04T00:28:00.000Z,,,,458.515,False
measurement_2,tag_11,tag_21,2025-06-04T00:29:00.000Z,,,,28.933,False
measurement_2,tag_11,tag_21,2025-06-04T00:30:00.000Z,,,,999.467,True
measurement_2,tag_11,tag_22,2025-06-04T00:31:00.000Z,,,,441.053,False
measurement_1,tag_11,tag_22,2025-06-04T00:32:00.000Z,203.266,3419.0,htwzi,,
measurement_1,tag_13,tag_22,2025-06-04T00:33:00.000Z,292.105,6678.0,lqazmv,,
measurement_2,tag_12,tag_22,2025-06-04T00:34:00.000Z,,,,704.505,True
measurement_1,tag_11,tag_22,2025-06-04T00:35:00.000Z,263.23,9160.0,devee,,
measurement_2,tag_12,tag_22,2025-06-04T00:36:00.000Z,,,,290.372,True
measurement_2,tag_12,tag_21,2025-06-04T00:37:00.000Z,,,,988.393,True
measurement_2,tag_12,tag_22,2025-06-04T00:38:00.000Z,,,,372.127,True
measurement_2,tag_11,tag_22,2025-06-04T00:39:00.000Z,,,,976.004,False
measurement_2,tag_13,tag_21,2025-06-04T00:40:00.000Z,,,,138.142,True
measurement_1,tag_12,tag_21,2025-06-04T00:41:00.000Z,559.109,7561.0,jhaauwrlsu,,
measurement_2,tag_12,tag_22,2025-06-04T00:42:00.000Z,,,,69.553,False
measurement_2,tag_13,tag_22,2025-06-04T00:43:00.000Z,,,,733.258,False
measurement_2,tag_11,tag_22,2025-06-04T00:44:00.000Z,,,,222.117,True
measurement_2,tag_11,tag_22,2025-06-04T00:45:00.000Z,,,,885.442,False
measurement_1,tag_12,tag_22,2025-06-04T00:46:00.000Z,245.593,5339.0,lqaubnqz,,
measurement_1,tag_11,tag_22,2025-06-04T00:47:00.000Z,170.478,10000.0,tmdqaeaiw,,
measurement_2,tag_11,tag_21,2025-06-04T00:48:00.000Z,,,,590.345,True
measurement_1,tag_11,tag_21,2025-06-04T00:49:00.000Z,16.762,7094.0,pqezdxangc,,
measurement_1,tag_11,tag_22,2025-06-04T00:50:00.000Z,587.513,1575.0,zwfwkaec,,
measurement_2,tag_12,tag_21,2025-06-04T00:51:00.000Z,,,,523.606,False
measurement_2,tag_12,tag_21,2025-06-04T00:52:00.000Z,,,,644.352,True
measurement_2,tag_13,tag_21,2025-06-04T00:53:00.000Z,,,,693.966,False
measurement_1,tag_12,tag_22,2025-06-04T00:54:00.000Z,820.977,4738.0,hkyytkwqz,,
measurement_2,tag_12,tag_21,2025-06-04T00:55:00.000Z,,,,336.27,True
measurement_1,tag_11,tag_22,2025-06-04T00:56:00.000Z,644.063,347.0,nsccsbugyn,,
measurement_1,tag_12,tag_21,2025-06-04T00:57:00.000Z,950.684,5000.0,wgzzyja,,
measurement_1,tag_11,tag_22,2025-06-04T00:58:00.000Z,673.534,599.0,vgbwtbhy,,
measurement_2,tag_11,tag_22,2025-06-04T00:59:00.000Z,,,,480.215,True
measurement_2,tag_13,tag_22,2025-06-04T01:00:00.000Z,,,,693.206,False
measurement_2,tag_12,tag_21,2025-06-04T01:01:00.000Z,,,,292.352,False
measurement_1,tag_13,tag_21,2025-06-04T01:02:00.000Z,140.097,8951.0,kyvxqbmaq,,
measurement_1,tag_13,tag_21,2025-06-04T01:03:00.000Z,371.756,6033.0,bqcjytsz,,
measurement_2,tag_12,tag_22,2025-06-04T01:04:00.000Z,,,,51.461,False
measurement_1,tag_12,tag_21,2025-06-04T01:05:00.000Z,738.321,2742.0,uvyyxbnnx,,
measurement_1,tag_13,tag_22,2025-06-04T01:06:00.000Z,151.469,1663.0,vmwsvnjcm,,
measurement_1,tag_12,tag_21,2025-06-04T01:07:00.000Z,390.685,2732.0,vzsxrmg,,
measurement_2,tag_11,tag_21,2025-06-04T01:08:00.000Z,,,,74.992,False
measurement_2,tag_12,tag_22,2025-06-04T01:09:00.000Z,,,,72.339,True
measurement_1,tag_11,tag_21,2025-06-04T01:10:00.000Z,581.172,2736.0,drxlryqnq,,
measurement_1,tag_12,tag_21,2025-06-04T01:11:00.000Z,406.294,2810.0,mjwhwtbzl,,
measurement_1,tag_13,tag_22,2025-06-04T01:12:00.000Z,907.168,9528.0,wylyfobswn,,
measurement_2,tag_11,tag_21,2025-06-04T01:13:00.000Z,,,,354.085,False
measurement_2,tag_11,tag_21,2025-06-04T01:14:00.000Z,,,,40.158,True
measurement_1,tag_12,tag_21,2025-06-04T01:15:00.000Z,831.632,3611.0,phmthnd,,
measurement_1,tag_13,tag_21,2025-06-04T01:16:00.000Z,920.235,3789.0,youkdwzw,,
measurement_1,tag_11,tag_21,2025-06-04T01:17:00.000Z,614.8,9989.0,yjvlcc,,
measurement_1,tag_11,tag_22,2025-06-04T01:18:00.000Z,116.152,1961.0,tczmupm,,
measurement_2,tag_13,tag_22,2025-06-04T01:19:00.000Z,,,,421.727,False
measurement_2,tag_11,tag_22,2025-06-04T01:20:00.000Z,,,,520.547,False
measurement_1,tag_11,tag_22,2025-06-04T01:21:00.000Z,760.005,1881.0,jmzyrywb,,
measurement_2,tag_11,tag_21,2025-06-04T01:22:00.000Z,,,,800.879,False
measurement_2,tag_12,tag_21,2025-06-04T01:23:00.000Z,,,,941.795,True
