_measurement,tag_1,tag_2,_time,field_11,field_12,field_13,field_21,field_22
measurement_2,tag_12,tag_21,2025-06-05T02:27:00.000Z,,,,632.452,True
measurement_2,tag_11,tag_21,2025-06-05T02:28:00.000Z,,,,926.469,True
measurement_2,tag_13,tag_22,2025-06-05T02:29:00.000Z,,,,852.38,False
measurement_2,tag_11,tag_21,2025-06-05T02:30:00.000Z,,,,982.626,False
measurement_1,tag_12,tag_22,2025-06-05T02:31:00.000Z,398.947,4579.0,spmpqjyc,,
measurement_2,tag_12,tag_21,2025-06-05T02:32:00.000Z,,,,892.364,True
measurement_1,tag_13,tag_21,2025-06-05T02:33:00.000Z,264.809,7560.0,hyhnxkwi,,
measurement_2,tag_13,tag_21,2025-06-05T02:34:00.000Z,,,,202.369,True
measurement_2,tag_12,tag_22,2025-06-05T02:35:00.000Z,,,,246.223,True
measurement_2,tag_13,tag_22,2025-06-05T02:36:00.000Z,,,,56.718,True
measurement_2,tag_12,tag_21,2025-06-05T02:37:00.000Z,,,,354.713,False
measurement_1,tag_13,tag_21,2025-06-05T02:38:00.000Z,29.832,3409.0,edsydgts,,
measurement_1,tag_12,tag_21,2025-06-05T02:39:00.000Z,490.373,3813.0,etckdscip,,
measurement_2,tag_12,tag_22,2025-06-05T02:40:00.000Z,,,,668.064,True
measurement_1,tag_12,tag_21,2025-06-05T02:41:00.000Z,738.515,3753.0,racswt,,
measurement_1,tag_13,tag_22,2025-06-05T02:42:00.000Z,591.008,393.0,tmdlvhbgv,,
measurement_1,tag_12,tag_22,2025-06-05T02:43:00.000Z,795.337,1252.0,mqiknppety,,
measurement_1,tag_13,tag_22,2025-06-05T02:44:00.000Z,776.001,7436.0,ulmvpq,,
measurement_2,tag_13,tag_21,2025-06-05T02:45:00.000Z,,,,389.786,True
measurement_1,tag_11,tag_21,2025-06-05T02:46:00.000Z,189.193,5786.0,jifgbefbl,,
measurement_1,tag_11,tag_21,2025-06-05T02:47:00.000Z,794.844,5153.0,erhthkrnx,,
measurement_1,tag_13,tag_22,2025-06-05T02:48:00.000Z,24.045,5252.0,yaxzxssj,,
measurement_2,tag_12,tag_22,2025-06-05T02:49:00.000Z,,,,313.4,True
measurement_2,tag_11,tag_22,2025-06-05T02:50:00.000Z,,,,144.475,True
measurement_1,tag_13,tag_21,2025-06-05T02:51:00.000Z,965.182,1816.0,oyrzt,,
measurement_2,tag_12,tag_21,2025-06-05T02:52:00.000Z,,,,417.05,True
measurement_2,tag_13,tag_22,2025-06-05T02:53:00.000Z,,,,949.911,True
measurement_2,tag_12,tag_22,2025-06-05T02:54:00.000Z,,,,497.929,False
measurement_2,tag_13,tag_22,2025-06-05T02:55:00.000Z,,,,324.649,False
measurement_2,tag_13,tag_21,2025-06-05T02:56:00.000Z,,,,905.037,True
measurement_2,tag_13,tag_21,2025-06-05T02:57:00.000Z,,,,306.662,True
measurement_2,tag_13,tag_22,2025-06-05T02:58:00.000Z,,,,164.907,True
measurement_2,tag_12,tag_21,2025-06-05T02:59:00.000Z,,,,687.262,True
measurement_1,tag_11,tag_21,2025-06-05T03:00:00.000Z,710.84,5989.0,agbogcny,,
measurement_2,tag_13,tag_22,2025-06-05T03:01:00.000Z,,,,89.687,False
measurement_2,tag_13,tag_21,2025-06-05T03:02:00.000Z,,,,963.133,True
measurement_2,tag_11,tag_21,2025-06-05T03:03:00.000Z,,,,669.35,False
measurement_1,tag_13,tag_21,2025-06-05T03:04:00.000Z,157.757,3100.0,wymavzvc,,
measurement_2,tag_12,tag_22,2025-06-05T03:05:00.000Z,,,,903.995,False
measurement_1,tag_11,tag_22,2025-06-05T03:06:00.000Z,848.286,8610.0,nffxttg,,
measurement_1,tag_13,tag_22,2025-06-05T03:07:00.000Z,975.965,6307.0,jzwtzmrbpi,,
measurement_1,tag_11,tag_21,2025-06-05T03:08:00.000Z,996.226,7366.0,yjmocvnupo,,
measurement_2,tag_12,tag_21,2025-06-05T03:09:00.000Z,,,,254.043,False
measurement_1,tag_11,tag_22,2025-06-05T03:10:00.000Z,482.041,3802.0,qqhkjww,,
measurement_2,tag_11,tag_22,2025-06-05T03:11:00.000Z,,,,462.986,True
measurement_2,tag_12,tag_22,2025-06-05T03:12:00.000Z,,,,644.851,False
measurement_2,tag_11,tag_22,2025-06-05T03:13:00.000Z,,,,355.943,False
measurement_2,tag_13,tag_22,2025-06-05T03:14:00.000Z,,,,259.359,False
measurement_1,tag_13,tag_22,2025-06-05T03:15:00.000Z,432.819,5310.0,rrhoglvmg,,
measurement_2,tag_13,tag_21,2025-06-05T03:16:00.000Z,,,,312.451,True
measurement_1,tag_12,tag_21,2025-06-05T03:17:00.000Z,86.008,3603.0,rjmlkvq,,
measurement_1,tag_11,tag_21,2025-06-05T03:18:00.000Z,836.432,1892.0,dgvquy,,
measurement_1,tag_12,tag_22,2025-06-05T03:19:00.000Z,241.343,6020.0,lnxeost,,
measurement_2,tag_11,tag_21,2025-06-05T03:20:00.000Z,,,,642.454,False
measurement_2,tag_13,tag_22,2025-06-05T03:21:00.000Z,,,,657.951,True
measurement_2,tag_13,tag_21,2025-06-05T03:22:00.000Z,,,,748.155,False
measurement_2,tag_13,tag_22,2025-06-05T03:23:00.000Z,,,,174.885,False
measurement_2,tag_12,tag_22,2025-06-05T03:24:00.000Z,,,,157.414,True
measurement_1,tag_11,tag_22,2025-06-05T03:25:00.000Z,408.186,4320.0,ceqfbfgao,,
measurement_2,tag_12,tag_21,2025-06-05T03:26:00.000Z,,,,815.171,True
measurement_2,tag_12,tag_22,2025-06-05T03:27:00.000Z,,,,720.752,True
measurement_2,tag_12,tag_22,2025-06-05T03:28:00.000Z,,,,273.743,False
measurement_2,tag_12,tag_21,2025-06-05T03:29:00.000Z,,,,975.928,True
measurement_2,tag_11,tag_21,2025-06-05T03:30:00.000Z,,,,932.947,False
measurement_2,tag_11,tag_21,2025-06-05T03:31:00.000Z,,,,203.222,False
measurement_1,tag_12,tag_21,2025-06-05T03:32:00.000Z,390.894,6733.0,gxpvuoinn,,
measurement_2,tag_12,tag_22,2025-06-05T03:33:00.000Z,,,,377.999,True
measurement_1,tag_13,tag_22,2025-06-05T03:34:00.000Z,609.689,3444.0,jnqmstwe,,
measurement_1,tag_11,tag_22,2025-06-05T03:35:00.000Z,915.73,8372.0,oivzybvj,,
measurement_2,tag_11,tag_22,2025-06-05T03:36:00.000Z,,,,951.417,False
measurement_2,tag_12,tag_22,2025-06-05T03:37:00.000Z,,,,115.942,False
measurement_1,tag_11,tag_21,2025-06-05T03:38:00.000Z,851.156,3544.0,tnlhirckzv,,
measurement_2,tag_11,tag_22,2025-06-05T03:39:00.000Z,,,,889.11,False
measurement_1,tag_12,tag_21,2025-06-05T03:40:00.000Z,149.324,6442.0,ijlbr,,
measurement_2,tag_13,tag_21,2025-06-05T03:41:00.000Z,,,,74.464,True
measurement_2,tag_13,tag_22,2025-06-05T03:42:00.000Z,,,,690.712,False
measurement_2,tag_11,tag_22,2025-06-05T03:43:00.000Z,,,,371.346,False
measurement_1,tag_13,tag_21,2025-06-05T03:44:00.000Z,977.098,6256.0,xvqzd,,
measurement_2,tag_13,tag_21,2025-06-05T03:45:00.000Z,,,,800.868,False
measurement_2,tag_11,tag_21,2025-06-05T03:46:00.000Z,,,,570.027,True
measurement_1,tag_13,tag_22,2025-06-05T03:47:00.000Z,103.343,1494.0,wnlozlp,,
measurement_1,tag_13,tag_22,2025-06-05T03:48:00.000Z,797.306,4878.0,ehlga,,
measurement_1,tag_11,tag_21,2025-06-05T03:49:00.000Z,989.11,3216.0,zoybjz,,
measurement_1,tag_13,tag_22,2025-06-05T03:50:00.000Z,94.21,2986.0,xpuui,,
measurement_1,tag_12,tag_22,2025-06-05T03:51:00.000Z,75.082,6838.0,ikpqnsju,,
measurement_2,tag_11,tag_22,2025-06-05T03:52:00.000Z,,,,293.897,True
measurement_1,tag_13,tag_22,2025-06-05T03:53:00.000Z,537.812,5928.0,ggctyfe,,
measurement_2,tag_13,tag_22,2025-06-05T03:54:00.000Z,,,,446.761,False
measurement_2,tag_12,tag_22,2025-06-05T03:55:00.000Z,,,,923.565,True
measurement_1,tag_11,tag_21,2025-06-05T03:56:00.000Z,517.133,9505.0,vifdcfpmw,,
measurement_2,tag_12,tag_22,2025-06-05T03:57:00.000Z,,,,295.966,True
measurement_1,tag_11,tag_22,2025-06-05T03:58:00.000Z,407.693,1326.0,wjpsdkzqbt,,
measurement_1,tag_12,tag_22,2025-06-05T03:59:00.000Z,339.838,8712.0,tmxzvta,,
measurement_2,tag_11,tag_22,2025-06-05T04:00:00.000Z,,,,167.426,False
measurement_1,tag_11,tag_22,2025-06-05T04:01:00.000Z,541.395,730.0,igsorb,,
measurement_1,tag_11,tag_22,2025-06-05T04:02:00.000Z,222.206,2997.0,kzhwywyok,,
measurement_1,tag_11,tag_22,2025-06-05T04:03:00.000Z,887.567,6087.0,pgixzypsr,,
measurement_2,tag_12,tag_22,2025-06-05T04:04:00.000Z,,,,408.58,True
measurement_1,tag_12,tag_21,2025-06-05T04:05:00.000Z,421.972,7502.0,xknmc,,
measurement_2,tag_12,tag_21,2025-06-05T04:06:00.000Z,,,,192.874,True
measurement_1,tag_11,tag_21,2025-06-05T04:07:00.000Z,362.663,3739.0,cyjdmjbeqh,,
measurement_2,tag_12,tag_21,2025-06-05T04:08:00.000Z,,,,419.651,True
measurement_2,tag_13,tag_22,2025-06-05T04:09:00.000Z,,,,957.758,True
measurement_1,tag_13,tag_21,2025-06-05T04:10:00.000Z,567.3,1227.0,ittvbtg,,
measurement_2,tag_13,tag_21,2025-06-05T04:11:00.000Z,,,,341.642,True
measurement_1,tag_11,tag_22,2025-06-05T04:12:00.000Z,10.085,8271.0,rnoqprzy,,
measurement_1,tag_13,tag_22,2025-06-05T04:13:00.000Z,121.314,1978.0,sdjfzupcjq,,
measurement_1,tag_13,tag_22,2025-06-05T04:14:00.000Z,540.279,130.0,vtevwmbm,,
measurement_2,tag_11,tag_21,2025-06-05T04:15:00.000Z,,,,497.348,False
measurement_2,tag_11,tag_22,2025-06-05T04:16:00.000Z,,,,155.547,True
measurement_1,tag_11,tag_21,2025-06-05T04:17:00.000Z,685.24,2209.0,kweme,,
measurement_2,tag_12,tag_22,2025-06-05T04:18:00.000Z,,,,286.944,False
measurement_1,tag_13,tag_21,2025-06-05T04:19:00.000Z,968.293,1664.0,lcdhpff,,
measurement_1,tag_13,tag_22,2025-06-05T04:20:00.000Z,193.14,999.0,iiarn,,
measurement_1,tag_13,tag_22,2025-06-05T04:21:00.000Z,344.442,4513.0,xcmjzpewr,,
measurement_2,tag_11,tag_21,2025-06-05T04:22:00.000Z,,,,428.05,False
measurement_2,tag_13,tag_21,2025-06-05T04:23:00.000Z,,,,539.866,True
measurement_2,tag_12,tag_21,2025-06-05T04:24:00.000Z,,,,650.639,True
measurement_1,tag_12,tag_21,2025-06-05T04:25:00.000Z,659.004,9902.0,jjnmrk,,
measurement_2,tag_12,tag_22,2025-06-05T04:26:00.000Z,,,,347.757,True
measurement_2,tag_13,tag_22,2025-06-05T04:27:00.000Z,,,,851.224,True
measurement_2,tag_12,tag_21,2025-06-05T04:28:00.000Z,,,,505.513,False
measurement_2,tag_12,tag_21,2025-06-05T04:29:00.000Z,,,,28.437,False
measurement_1,tag_12,tag_21,2025-06-05T04:30:00.000Z,641.095,5253.0,ztmcifc,,
measurement_1,tag_11,tag_22,2025-06-05T04:31:00.000Z,160.061,1676.0,ywihkzal,,
measurement_1,tag_13,tag_21,2025-06-05T04:32:00.000Z,579.282,6616.0,hzkjime,,
measurement_2,tag_13,tag_22,2025-06-05T04:33:00.000Z,,,,426.958,True
measurement_1,tag_12,tag_21,2025-06-05T04:34:00.000Z,117.244,5114.0,ahjyzhonrr,,
measurement_2,tag_12,tag_21,2025-06-05T04:35:00.000Z,,,,507.747,True
measurement_1,tag_11,tag_22,2025-06-05T04:36:00.000Z,49.826,3968.0,qmvml,,
measurement_1,tag_12,tag_21,2025-06-05T04:37:00.000Z,249.613,354.0,qjmpsk,,
measurement_1,tag_13,tag_22,2025-06-05T04:38:00.000Z,483.118,6251.0,blcnutk,,
measurement_2,tag_12,tag_22,2025-06-05T04:39:00.000Z,,,,747.903,False
measurement_1,tag_11,tag_22,2025-06-05T04:40:00.000Z,132.664,3341.0,pkfeywgr,,
measurement_2,tag_12,tag_21,2025-06-05T04:41:00.000Z,,,,934.663,True
measurement_1,tag_13,tag_22,2025-06-05T04:42:00.000Z,229.591,3613.0,wazuvx,,
measurement_1,tag_12,tag_22,2025-06-05T04:43:00.000Z,773.492,5166.0,nyonjk,,
measurement_1,tag_12,tag_22,2025-06-05T04:44:00.000Z,637.647,4343.0,ikfxvwq,,
measurement_2,tag_13,tag_21,2025-06-05T04:45:00.000Z,,,,134.708,True
measurement_1,tag_13,tag_21,2025-06-05T04:46:00.000Z,75.596,7622.0,rnrqov,,
measurement_1,tag_11,tag_21,2025-06-05T04:47:00.000Z,420.954,5966.0,ukpktk,,
measurement_1,tag_11,tag_21,2025-06-05T04:48:00.000Z,196.752,9978.0,qcjutgt,,
measurement_1,tag_13,tag_21,2025-06-05T04:49:00.000Z,345.836,1810.0,vzinzu,,
measurement_2,tag_11,tag_22,2025-06-05T04:50:00.000Z,,,,177.813,False
measurement_2,tag_11,tag_22,2025-06-05T04:51:00.000Z,,,,938.684,True
measurement_1,tag_13,tag_22,2025-06-05T04:52:00.000Z,578.337,9393.0,mgjyi,,
measurement_2,tag_11,tag_22,2025-06-05T04:53:00.000Z,,,,294.934,True
measurement_1,tag_11,tag_21,2025-06-05T04:54:00.000Z,245.765,2532.0,hamvlphjif,,
measurement_2,tag_13,tag_21,2025-06-05T04:55:00.000Z,,,,740.186,False
measurement_1,tag_11,tag_21,2025-06-05T04:56:00.000Z,327.967,7366.0,nxlfm,,
measurement_1,tag_13,tag_22,2025-06-05T04:57:00.000Z,565.594,5924.0,vlgcmgvvec,,
measurement_2,tag_13,tag_22,2025-06-05T04:58:00.000Z,,,,839.778,False
measurement_2,tag_13,tag_21,2025-06-05T04:59:00.000Z,,,,962.338,True
measurement_1,tag_12,tag_22,2025-06-05T05:00:00.000Z,16.411,1450.0,ruvegkrlxp,,
measurement_2,tag_12,tag_21,2025-06-05T05:01:00.000Z,,,,653.883,True
measurement_1,tag_12,tag_21,2025-06-05T05:02:00.000Z,759.893,6068.0,nnihlpzha,,
measurement_2,tag_13,tag_22,2025-06-05T05:03:00.000Z,,,,772.327,False
measurement_2,tag_13,tag_21,2025-06-05T05:04:00.000Z,,,,147.374,True
measurement_1,tag_11,tag_22,2025-06-05T05:05:00.000Z,703.45,1412.0,yncvaqgl,,
measurement_2,tag_12,tag_22,2025-06-05T05:06:00.000Z,,,,170.095,False
measurement_1,tag_13,tag_22,2025-06-05T05:07:00.000Z,392.894,1205.0,ppjcgnt,,
measurement_2,tag_12,tag_21,2025-06-05T05:08:00.000Z,,,,196.293,False
measurement_2,tag_11,tag_22,2025-06-05T05:09:00.000Z,,,,139.093,False
measurement_2,tag_12,tag_22,2025-06-05T05:10:00.000Z,,,,240.621,False
measurement_1,tag_13,tag_21,2025-06-05T05:11:00.000Z,384.684,2612.0,skovnnxl,,
measurement_2,tag_12,tag_22,2025-06-05T05:12:00.000Z,,,,800.362,False
measurement_2,tag_12,tag_22,2025-06-05T05:13:00.000Z,,,,669.837,True
measurement_1,tag_12,tag_21,2025-06-05T05:14:00.000Z,363.343,2629.0,vzcayortz,,
measurement_2,tag_13,tag_21,2025-06-05T05:15:00.000Z,,,,730.676,False
measurement_2,tag_13,tag_21,2025-06-05T05:16:00.000Z,,,,26.51,False
measurement_1,tag_12,tag_21,2025-06-05T05:17:00.000Z,543.686,7018.0,uyzoqdyvxt,,
measurement_2,tag_12,tag_21,2025-06-05T05:18:00.000Z,,,,309.129,False
measurement_2,tag_13,tag_21,2025-06-05T05:19:00.000Z,,,,883.669,True
measurement_2,tag_13,tag_21,2025-06-05T05:20:00.000Z,,,,620.418,False
measurement_1,tag_12,tag_21,2025-06-05T05:21:00.000Z,701.648,5794.0,fqaxcdsn,,
measurement_2,tag_12,tag_21,2025-06-05T05:22:00.000Z,,,,60.637,False
measurement_2,tag_13,tag_21,2025-06-05T05:23:00.000Z,,,,992.478,True
measurement_2,tag_12,tag_21,2025-06-05T05:24:00.000Z,,,,509.586,False
measurement_2,tag_12,tag_21,2025-06-05T05:25:00.000Z,,,,744.792,True
measurement_2,tag_12,tag_21,2025-06-05T05:26:00.000Z,,,,908.35,True
measurement_2,tag_12,tag_22,2025-06-05T05:27:00.000Z,,,,454.161,True
measurement_1,tag_13,tag_21,2025-06-05T05:28:00.000Z,79.444,5315.0,ztqyqjua,,
measurement_1,tag_11,tag_21,2025-06-05T05:29:00.000Z,656.176,9523.0,xwfuicvuxv,,
measurement_2,tag_11,tag_22,2025-06-05T05:30:00.000Z,,,,724.359,False
measurement_1,tag_13,tag_22,2025-06-05T05:31:00.000Z,924.519,9030.0,typrmaidjl,,
measurement_2,tag_12,tag_21,2025-06-05T05:32:00.000Z,,,,791.678,False
measurement_2,tag_13,tag_22,2025-06-05T05:33:00.000Z,,,,820.321,False
measurement_1,tag_12,tag_22,2025-06-05T05:34:00.000Z,660.885,9113.0,kzbkmwmtt,,
measurement_1,tag_13,tag_22,2025-06-05T05:35:00.000Z,212.793,2322.0,nqvgqkz,,
measurement_1,tag_11,tag_21,2025-06-05T05:36:00.000Z,82.901,8165.0,wyftvsty,,
measurement_1,tag_13,tag_22,2025-06-05T05:37:00.000Z,352.093,8318.0,syvknz,,
measurement_1,tag_11,tag_22,2025-06-05T05:38:00.000Z,213.159,9757.0,bkblmmposc,,
measurement_2,tag_11,tag_21,2025-06-05T05:39:00.000Z,,,,496.218,False
measurement_1,tag_13,tag_22,2025-06-05T05:40:00.000Z,343.541,4077.0,vrgen,,
measurement_2,tag_11,tag_21,2025-06-05T05:41:00.000Z,,,,568.612,False
measurement_1,tag_11,tag_22,2025-06-05T05:42:00.000Z,101.443,5472.0,lrlzey,,
measurement_1,tag_13,tag_22,2025-06-05T05:43:00.000Z,876.162,4399.0,uojlg,,
measurement_2,tag_12,tag_21,2025-06-05T05:44:00.000Z,,,,221.213,True
measurement_1,tag_11,tag_21,2025-06-05T05:45:00.000Z,26.304,9203.0,bxebpy,,
measurement_2,tag_12,tag_21,2025-06-05T05:46:00.000Z,,,,179.765,True
measurement_1,tag_12,tag_22,2025-06-05T05:47:00.000Z,157.56,2831.0,kolodvv,,
measurement_1,tag_11,tag_21,2025-06-05T05:48:00.000Z,134.56,4594.0,pctvm,,
measurement_2,tag_11,tag_22,2025-06-05T05:49:00.000Z,,,,74.711,False
measurement_1,tag_13,tag_22,2025-06-05T05:50:00.000Z,827.603,837.0,lnvri,,
measurement_2,tag_11,tag_22,2025-06-05T05:51:00.000Z,,,,726.328,False
measurement_1,tag_11,tag_22,2025-06-05T05:52:00.000Z,262.255,1882.0,otjqope,,
measurement_2,tag_12,tag_22,2025-06-05T05:53:00.000Z,,,,492.52,True
measurement_2,tag_12,tag_21,2025-06-05T05:54:00.000Z,,,,748.928,False
measurement_2,tag_11,tag_22,2025-06-05T05:55:00.000Z,,,,633.913,False
measurement_1,tag_13,tag_22,2025-06-05T05:56:00.000Z,395.789,3809.0,ftbddlq,,
measurement_2,tag_11,tag_22,2025-06-05T05:57:00.000Z,,,,556.144,True
measurement_1,tag_13,tag_22,2025-06-05T05:58:00.000Z,458.849,7639.0,dtnccx,,
measurement_2,tag_11,tag_21,2025-06-05T05:59:00.000Z,,,,330.211,True
measurement_2,tag_12,tag_22,2025-06-05T06:00:00.000Z,,,,393.964,False
measurement_1,tag_12,tag_21,2025-06-05T06:01:00.000Z,186.014,8327.0,slwrjsuxw,,
measurement_1,tag_13,tag_21,2025-06-05T06:02:00.000Z,834.734,9443.0,tgjmps,,
measurement_1,tag_12,tag_21,2025-06-05T06:03:00.000Z,979.94,6437.0,mwtjs,,
measurement_2,tag_12,tag_22,2025-06-05T06:04:00.000Z,,,,734.075,False
measurement_1,tag_12,tag_22,2025-06-05T06:05:00.000Z,282.209,7034.0,xdmrqpl,,
measurement_1,tag_13,tag_22,2025-06-05T06:06:00.000Z,439.71,5708.0,xrdzwj,,
measurement_1,tag_12,tag_22,2025-06-05T06:07:00.000Z,391.132,5659.0,ynixwea,,
measurement_1,tag_11,tag_22,2025-06-05T06:08:00.000Z,717.278,8573.0,iounxyil,,
measurement_1,tag_12,tag_22,2025-06-05T06:09:00.000Z,265.224,6342.0,ckwcxg,,
measurement_2,tag_13,tag_22,2025-06-05T06:10:00.000Z,,,,680.473,True
measurement_1,tag_12,tag_21,2025-06-05T06:11:00.000Z,830.763,666.0,hqadtt,,
measurement_1,tag_13,tag_21,2025-06-05T06:12:00.000Z,163.319,4820.0,effsa,,
measurement_1,tag_11,tag_22,2025-06-05T06:13:00.000Z,547.55,7002.0,pyvymyyhzp,,
measurement_2,tag_13,tag_21,2025-06-05T06:14:00.000Z,,,,289.804,True
measurement_2,tag_11,tag_21,2025-06-05T06:15:00.000Z,,,,126.429,False
measurement_2,tag_12,tag_21,2025-06-05T06:16:00.000Z,,,,441.517,False
measurement_2,tag_12,tag_22,2025-06-05T06:17:00.000Z,,,,890.296,True
measurement_2,tag_13,tag_22,2025-06-05T06:18:00.000Z,,,,22.542,False
measurement_1,tag_13,tag_21,2025-06-05T06:19:00.000Z,120.384,1543.0,ywdlsvunve,,
measurement_2,tag_12,tag_21,2025-06-05T06:20:00.000Z,,,,820.867,True
measurement_2,tag_12,tag_21,2025-06-05T06:21:00.000Z,,,,893.643,False
measurement_2,tag_11,tag_22,2025-06-05T06:22:00.000Z,,,,705.637,False
measurement_1,tag_11,tag_22,2025-06-05T06:23:00.000Z,799.512,6023.0,fqzimorb,,
measurement_2,tag_13,tag_22,2025-06-05T06:24:00.000Z,,,,547.346,True
measurement_2,tag_12,tag_22,2025-06-05T06:25:00.000Z,,,,726.29,True
measurement_1,tag_11,tag_22,2025-06-05T06:26:00.000Z,420.756,2625.0,owazptrs,,
measurement_1,tag_11,tag_22,2025-06-05T06:27:00.000Z,923.023,4544.0,kqznure,,
measurement_1,tag_11,tag_22,2025-06-05T06:28:00.000Z,82.613,9789.0,xefjcypnx,,
measurement_2,tag_12,tag_22,2025-06-05T06:29:00.000Z,,,,889.898,True
measurement_1,tag_11,tag_21,2025-06-05T06:30:00.000Z,499.706,8435.0,ceuchng,,
measurement_1,tag_13,tag_21,2025-06-05T06:31:00.000Z,646.268,2146.0,iitxvojzja,,
measurement_2,tag_13,tag_21,2025-06-05T06:32:00.000Z,,,,92.839,True
measurement_2,tag_12,tag_21,2025-06-05T06:33:00.000Z,,,,835.241,False
measurement_2,tag_11,tag_22,2025-06-05T06:34:00.000Z,,,,592.088,False
measurement_2,tag_11,tag_21,2025-06-05T06:35:00.000Z,,,,591.062,True
measurement_2,tag_11,tag_22,2025-06-05T06:36:00.000Z,,,,141.552,True
measurement_2,tag_11,tag_22,2025-06-05T06:37:00.000Z,,,,612.523,False
measurement_2,tag_11,tag_22,2025-06-05T06:38:00.000Z,,,,934.221,True
measurement_1,tag_12,tag_22,2025-06-05T06:39:00.000Z,173.297,7295.0,wccxgdjp,,
measurement_2,tag_11,tag_22,2025-06-05T06:40:00.000Z,,,,605.811,False
measurement_1,tag_11,tag_21,2025-06-05T06:41:00.000Z,912.191,6893.0,ngtdfsul,,
measurement_1,tag_11,tag_21,2025-06-05T06:42:00.000Z,536.548,5364.0,mrpfmyyhhc,,
measurement_2,tag_13,tag_21,2025-06-05T06:43:00.000Z,,,,603.495,False
measurement_1,tag_11,tag_22,2025-06-05T06:44:00.000Z,60.776,6146.0,hfuey,,
measurement_2,tag_13,tag_22,2025-06-05T06:45:00.000Z,,,,310.175,False
measurement_2,tag_13,tag_21,2025-06-05T06:46:00.000Z,,,,707.727,False
measurement_2,tag_11,tag_21,2025-06-05T06:47:00.000Z,,,,868.187,False
measurement_1,tag_12,tag_22,2025-06-05T06:48:00.000Z,161.131,3002.0,uotrpx,,
measurement_2,tag_11,tag_22,2025-06-05T06:49:00.000Z,,,,626.112,False
measurement_2,tag_13,tag_22,2025-06-05T06:50:00.000Z,,,,327.767,False
measurement_2,tag_12,tag_22,2025-06-05T06:51:00.000Z,,,,752.957,True
measurement_1,tag_13,tag_22,2025-06-05T06:52:00.000Z,567.209,6955.0,vmnbqevkch,,
measurement_1,tag_13,tag_22,2025-06-05T06:53:00.000Z,694.046,7268.0,guoftdbku,,
measurement_1,tag_11,tag_21,2025-06-05T06:54:00.000Z,180.421,7755.0,wlorjevi,,
measurement_1,tag_12,tag_21,2025-06-05T06:55:00.000Z,406.287,8944.0,lcnulntvs,,
measurement_1,tag_12,tag_22,2025-06-05T06:56:00.000Z,277.39,7073.0,mldvaa,,
measurement_1,tag_13,tag_22,2025-06-05T06:57:00.000Z,896.61,2602.0,tkiccc,,
measurement_2,tag_11,tag_22,2025-06-05T06:58:00.000Z,,,,81.459,True
measurement_2,tag_11,tag_21,2025-06-05T06:59:00.000Z,,,,19.444,False
measurement_2,tag_13,tag_21,2025-06-05T07:00:00.000Z,,,,497.413,False
measurement_2,tag_13,tag_22,2025-06-05T07:01:00.000Z,,,,216.951,False
measurement_1,tag_11,tag_22,2025-06-05T07:02:00.000Z,630.034,9512.0,noiqwpwmpn,,
measurement_1,tag_11,tag_21,2025-06-05T07:03:00.000Z,804.952,1083.0,gexltfxgo,,
measurement_1,tag_11,tag_22,2025-06-05T07:04:00.000Z,106.069,4114.0,dlkina,,
measurement_2,tag_12,tag_22,2025-06-05T07:05:00.000Z,,,,263.178,True
measurement_2,tag_12,tag_22,2025-06-05T07:06:00.000Z,,,,918.916,False
measurement_2,tag_13,tag_22,2025-06-05T07:07:00.000Z,,,,509.317,True
measurement_1,tag_13,tag_22,2025-06-05T07:08:00.000Z,297.959,8612.0,tfkocifk,,
measurement_1,tag_11,tag_21,2025-06-05T07:09:00.000Z,877.363,5624.0,mjwvjpf,,
measurement_1,tag_13,tag_22,2025-06-05T07:10:00.000Z,527.108,6058.0,sccuaqvepj,,
measurement_1,tag_11,tag_22,2025-06-05T07:11:00.000Z,696.613,1193.0,oldxaj,,
measurement_2,tag_11,tag_22,2025-06-05T07:12:00.000Z,,,,806.352,False
measurement_2,tag_11,tag_22,2025-06-05T07:13:00.000Z,,,,177.713,True
measurement_1,tag_13,tag_22,2025-06-05T07:14:00.000Z,385.766,7320.0,fpthzanxbw,,
measurement_1,tag_13,tag_22,2025-06-05T07:15:00.000Z,44.007,4009.0,rhzgxn,,
measurement_1,tag_11,tag_21,2025-06-05T07:16:00.000Z,780.796,1848.0,bktjchs,,
measurement_2,tag_12,tag_22,2025-06-05T07:17:00.000Z,,,,403.151,True
measurement_2,tag_12,tag_21,2025-06-05T07:18:00.000Z,,,,324.5,True
measurement_2,tag_13,tag_22,2025-06-05T07:19:00.000Z,,,,541.085,False
measurement_1,tag_11,tag_21,2025-06-05T07:20:00.000Z,789.407,6134.0,hboulsseaj,,
measurement_2,tag_12,tag_21,2025-06-05T07:21:00.000Z,,,,957.22,False
measurement_2,tag_12,tag_22,2025-06-05T07:22:00.000Z,,,,569.845,True
measurement_1,tag_12,tag_22,2025-06-05T07:23:00.000Z,165.683,9285.0,ibqvysmjau,,
measurement_2,tag_11,tag_21,2025-06-05T07:24:00.000Z,,,,476.077,False
measurement_2,tag_12,tag_21,2025-06-05T07:25:00.000Z,,,,302.133,False
measurement_1,tag_11,tag_22,2025-06-05T07:26:00.000Z,54.892,5333.0,arjhtpwmbo,,
measurement_1,tag_11,tag_22,2025-06-05T07:27:00.000Z,748.303,3838.0,itlevkwlmi,,
